,Thi_layer_P,Six_layer_P,Last_layer,PProb_thi,PProb_six,PProb_las,True_labels
21378,0,1,1,0.51430446,0.6287517,0.7649404,2
21379,1,0,0,0.50356317,0.6783151,0.7522244,2
21380,1,0,0,0.50368744,0.77498794,0.742768,2
21381,0,0,0,0.54890025,0.8079904,0.84832263,2
21382,0,1,1,0.52003527,0.6395719,0.80671793,2
21383,1,0,1,0.528961,0.61107004,0.6439679,2
21384,1,1,1,0.5089074,0.6507067,0.66900176,2
21385,1,1,1,0.52659875,0.5812081,0.62266976,2
21386,1,1,1,0.5621709,0.70923007,0.8989467,2
21387,0,0,0,0.5195329,0.6033163,0.56385434,2
21388,0,0,0,0.5129701,0.7139498,0.56573164,2
21389,1,1,1,0.5124225,0.66233635,0.6507948,2
21390,0,1,1,0.5020552,0.5726128,0.70900935,2
21391,1,0,1,0.5300056,0.6059463,0.51744527,2
21392,0,0,1,0.5025762,0.5930675,0.55542386,2
21393,1,1,1,0.51745844,0.5397277,0.6384446,2
21394,1,1,1,0.56889987,0.6835762,0.8140847,2
21395,0,0,0,0.5174749,0.81938887,0.7992978,2
21396,1,1,1,0.51118594,0.66441387,0.8614248,2
21397,1,1,1,0.5317807,0.6273437,0.69704735,2
21398,1,1,1,0.53159225,0.72172767,0.8489752,2
21399,1,1,1,0.56733876,0.6205296,0.61678463,2
21400,1,1,1,0.5104362,0.62149864,0.7335751,2
21401,1,1,1,0.5685483,0.7695373,0.7127267,2
21402,0,0,0,0.5534845,0.6838752,0.704119,2
21403,0,0,0,0.5296144,0.7765901,0.85245985,2
21404,0,0,0,0.5377222,0.57233274,0.6720439,2
21405,1,1,1,0.5807939,0.8635206,0.94237393,2
21406,1,1,1,0.51625854,0.787877,0.815479,2
21407,1,0,0,0.5091387,0.6453836,0.61650735,2
21408,1,1,1,0.52117306,0.70169955,0.7503267,2
21409,1,1,1,0.5863204,0.8076616,0.8994481,2
21410,1,1,1,0.51976174,0.5779737,0.7616398,2
21411,0,0,0,0.5016213,0.78357047,0.8179015,2
21412,0,0,0,0.50293756,0.7497521,0.8152587,2
21413,1,1,1,0.5811807,0.8967115,0.946758,2
21414,1,0,1,0.56370145,0.5129573,0.50061345,2
21415,1,1,1,0.58904004,0.87732905,0.937294,2
21416,1,1,1,0.55806154,0.8901866,0.93728775,2
21417,0,1,0,0.51175433,0.5057029,0.57109594,2
21418,1,0,0,0.5167783,0.6493561,0.68355274,2
21419,1,0,0,0.50305754,0.60279506,0.56994236,2
21420,1,1,1,0.5878807,0.7567581,0.8745955,2
21421,0,0,1,0.5150915,0.59534883,0.51196986,2
21422,1,1,1,0.5491786,0.67904013,0.6042148,2
21423,1,1,1,0.5377723,0.7249125,0.7420812,2
21424,1,1,1,0.5607412,0.76814806,0.7565503,2
21425,1,1,1,0.5253097,0.73756444,0.8407609,2
21426,0,0,0,0.53532577,0.7917838,0.785071,2
21427,1,1,1,0.5296043,0.6391929,0.8132025,2
21428,0,0,0,0.51752263,0.51011854,0.62408155,2
21429,0,0,1,0.5036632,0.56883097,0.58741224,2
21430,1,1,1,0.50037485,0.6881061,0.79592687,2
21431,0,1,1,0.519206,0.6348971,0.70024526,2
21432,1,1,1,0.5265563,0.7468055,0.852347,2
21433,1,1,1,0.5112802,0.6008027,0.7402768,2
21434,1,1,1,0.5761541,0.7474121,0.86475235,2
21435,1,1,1,0.5796521,0.909358,0.9344173,2
21436,1,1,1,0.5383947,0.58584505,0.6028608,2
21437,1,1,1,0.5281043,0.632268,0.7420614,2
21438,0,0,0,0.53109974,0.83008444,0.7377417,2
21439,0,0,0,0.50117934,0.8700991,0.86847436,2
21440,1,1,1,0.5496911,0.6190952,0.5406315,2
21441,1,1,1,0.55919623,0.5543106,0.8043564,2
21442,1,1,1,0.54369193,0.6563409,0.61384284,2
21443,0,0,0,0.5147305,0.85304016,0.8667889,2
21444,1,1,1,0.53766966,0.6163456,0.76495403,2
21445,1,1,1,0.62979895,0.81122065,0.8939102,2
21446,1,1,1,0.60270864,0.7606005,0.91278285,2
21447,0,0,0,0.53805995,0.7930517,0.78947365,2
21448,0,0,0,0.5455735,0.80020225,0.8679489,2
21449,1,1,1,0.5660568,0.8144727,0.90373206,2
21450,1,1,1,0.62913865,0.79273957,0.93169844,2
21451,1,1,1,0.53104436,0.70457286,0.82093865,2
21452,1,1,1,0.57972944,0.7609924,0.77016056,2
21453,1,1,1,0.5342483,0.7224576,0.67284983,2
21454,0,0,0,0.5205533,0.7658587,0.85715896,2
21455,1,1,1,0.5401381,0.62286806,0.75670457,2
21456,1,1,1,0.5204509,0.5031488,0.61087257,2
21457,1,1,1,0.65719587,0.84236526,0.90706795,2
21458,0,0,0,0.53732425,0.6575201,0.5441056,2
21459,1,1,1,0.5442469,0.7374946,0.8426599,2
21460,0,0,0,0.5092774,0.7288262,0.7428557,2
21461,1,1,1,0.54491144,0.64189166,0.78256726,2
21462,0,0,0,0.50996286,0.56014884,0.5639735,2
21463,1,1,0,0.5277329,0.5224227,0.5900352,2
21464,1,1,1,0.5033486,0.6279938,0.5342147,2
21465,0,0,0,0.5033496,0.8770996,0.88131154,2
21466,1,1,1,0.5685265,0.82965124,0.87111884,2
21467,0,0,0,0.51342845,0.56751144,0.59563386,2
21468,1,1,1,0.5415908,0.65928596,0.7822378,2
21469,1,1,1,0.5205183,0.6061305,0.6276022,2
21470,1,1,1,0.50112647,0.6217173,0.57323056,2
21471,1,1,1,0.521089,0.6640404,0.75415206,2
21472,1,1,1,0.5178932,0.6165152,0.5889969,2
21473,1,1,1,0.54564226,0.62877285,0.58416086,2
21474,1,1,1,0.57434124,0.8011434,0.86844784,2
21475,0,0,0,0.52165926,0.7688605,0.7169508,2
21476,1,1,1,0.57487303,0.8164031,0.78892255,2
21477,1,1,1,0.5055483,0.60424244,0.60174686,2
21478,1,0,1,0.5071814,0.60374737,0.568198,2
21479,0,1,1,0.50594455,0.51302224,0.5445924,2
21480,1,1,1,0.52764994,0.7282807,0.8564619,2
21481,1,1,1,0.51761657,0.6715537,0.76402783,2
21482,0,0,0,0.52866477,0.78664756,0.75973535,2
21483,1,0,0,0.5279761,0.7219289,0.58870554,2
21484,0,0,0,0.5144845,0.706653,0.7270299,2
21485,1,1,1,0.54748917,0.7223438,0.8175309,2
21486,1,0,1,0.50669277,0.5266845,0.7411484,2
21487,0,0,1,0.5097461,0.5296715,0.53591263,2
21488,1,0,0,0.54459184,0.6020556,0.63643914,2
21489,0,0,0,0.5222792,0.7830713,0.7864443,2
21490,1,0,1,0.53234184,0.5791723,0.5189172,2
21491,1,1,1,0.5689625,0.6981099,0.82268494,2
21492,1,1,1,0.54175884,0.6418244,0.6965308,2
21493,1,1,1,0.58631575,0.76152265,0.8258925,2
21494,1,1,1,0.5264712,0.653429,0.71700174,2
21495,1,1,1,0.5408677,0.50103444,0.8093448,2
21496,0,0,1,0.5229653,0.54068315,0.52477646,2
21497,1,1,1,0.5513997,0.8575855,0.9309668,2
21498,1,1,1,0.5359353,0.647339,0.7431392,2
21499,1,1,1,0.5675919,0.7926141,0.795082,2
21500,1,1,1,0.54692477,0.77473617,0.89179546,2
21501,1,1,1,0.5328955,0.76629066,0.82964903,2
21502,0,0,0,0.5328727,0.65296775,0.7569453,2
21503,1,1,1,0.55052483,0.70339483,0.80027014,2
21504,1,1,0,0.50970936,0.5283755,0.5809291,2
21505,0,0,0,0.53267527,0.85824674,0.8947063,2
21506,0,0,0,0.52824914,0.67258936,0.6537538,2
21507,1,1,1,0.57072496,0.8494252,0.93842757,2
21508,1,1,1,0.5341407,0.59302306,0.8080015,2
21509,1,1,1,0.54662824,0.738258,0.87336004,2
21510,1,1,1,0.5726427,0.6746049,0.73661226,2
21511,1,1,1,0.5743344,0.7638566,0.813576,2
21512,1,1,1,0.54977924,0.7223676,0.89632744,2
21513,1,1,1,0.562453,0.82152605,0.9106246,2
21514,1,1,1,0.5598173,0.6850939,0.8038086,2
21515,1,1,1,0.5299583,0.7291629,0.7934396,2
21516,1,1,1,0.5605534,0.6808091,0.80931675,2
21517,1,1,1,0.59708786,0.66828865,0.7391695,2
21518,1,1,1,0.53858376,0.7801494,0.8783031,2
21519,1,1,1,0.5458347,0.7281302,0.9025688,2
21520,1,1,0,0.5621673,0.625536,0.5135644,2
21521,1,1,1,0.58741695,0.91731656,0.948195,2
21522,1,1,1,0.5928676,0.7653638,0.8137862,2
21523,1,1,1,0.51430446,0.65322894,0.7044583,2
21524,1,1,1,0.54204184,0.8422252,0.91371036,2
21525,1,1,1,0.5981351,0.8413358,0.8667797,2
21526,1,1,1,0.5971266,0.76525474,0.8007071,2
21527,1,1,1,0.5333651,0.84517765,0.929772,2
21528,1,1,1,0.5600956,0.61748844,0.7431293,2
21529,0,1,1,0.52911496,0.52525747,0.67708766,2
21530,1,1,1,0.57977015,0.87581724,0.935633,2
21531,1,1,1,0.6216642,0.90525544,0.9489036,2
21532,1,0,0,0.5297573,0.6152805,0.5534717,2
21533,1,0,1,0.52416325,0.5126032,0.72372776,2
21534,1,1,1,0.611411,0.777917,0.87506056,2
21535,0,0,0,0.5136206,0.52614295,0.5576313,2
21536,1,1,1,0.5814121,0.81475455,0.86711395,2
21537,1,1,1,0.5664995,0.6372407,0.65144765,2
21538,1,1,1,0.59697264,0.8170595,0.8841675,2
21539,0,1,1,0.5035427,0.82627535,0.7717197,2
21540,1,1,1,0.55541056,0.64749175,0.82918227,2
21541,1,1,1,0.58925927,0.8662678,0.8512526,2
21542,1,1,1,0.5485846,0.8112483,0.7706574,2
21543,1,1,1,0.5958525,0.7018407,0.70541203,2
21544,1,0,0,0.5156076,0.5624724,0.5243141,2
21545,1,1,1,0.5662457,0.7728789,0.8284005,2
21546,1,1,1,0.5594842,0.9172384,0.93928945,2
21547,1,1,1,0.5549543,0.8282569,0.8993955,2
21548,0,0,0,0.50670004,0.6427234,0.64997137,2
21549,1,1,1,0.574504,0.8323228,0.8771932,2
21550,1,0,0,0.51579916,0.66829383,0.64292014,2
21551,1,1,1,0.58027685,0.62313926,0.755132,2
21552,0,1,1,0.50495213,0.60619766,0.510538,2
21553,1,1,1,0.5613406,0.599087,0.5760043,2
21554,1,1,1,0.60645956,0.8087337,0.90494686,2
21555,1,0,1,0.52774996,0.6325924,0.540612,2
21556,1,1,1,0.6146066,0.9212128,0.9558692,2
21557,0,0,0,0.510728,0.6961972,0.7443471,2
21558,1,0,0,0.52072585,0.610194,0.6867933,2
21559,1,1,1,0.50653833,0.6252111,0.65541506,2
21560,0,0,1,0.52995366,0.57697076,0.60340554,2
21561,1,1,1,0.5274502,0.7174233,0.74948174,2
21562,1,1,1,0.51096034,0.70146704,0.519161,2
21563,0,1,1,0.51481307,0.6716673,0.80273527,2
21564,0,0,0,0.5408022,0.8718571,0.92114866,2
21565,0,0,1,0.53207904,0.6562028,0.5124301,2
21566,1,1,1,0.52483606,0.60121286,0.6985083,2
21567,1,1,1,0.5080942,0.62887454,0.743691,2
21568,0,1,1,0.5147303,0.6644017,0.79767406,2
21569,0,0,0,0.5318892,0.8272757,0.8023334,2
21570,1,0,1,0.52773845,0.51731133,0.5689621,2
21571,1,1,1,0.5411622,0.56038785,0.80140835,2
21572,1,1,1,0.5662512,0.66754854,0.7220953,2
21573,0,0,0,0.510873,0.77244145,0.836572,2
21574,1,1,1,0.5164982,0.6433086,0.7658733,2
21575,1,0,0,0.50908184,0.6169691,0.52561766,2
21576,0,0,1,0.50279367,0.5369581,0.64021045,2
21577,0,0,0,0.5594129,0.7802454,0.77025443,2
21578,1,1,1,0.53222317,0.6946754,0.69722563,2
21579,1,1,1,0.61736995,0.9074484,0.95736253,2
21580,1,1,1,0.513896,0.7023341,0.8240515,2
21581,1,1,1,0.5819365,0.7540489,0.91573817,2
21582,1,1,1,0.5267807,0.67843777,0.689048,2
21583,1,1,1,0.5625189,0.6512694,0.65936553,2
21584,1,0,1,0.541617,0.5498486,0.64401764,2
21585,1,1,1,0.5877536,0.7971701,0.7307892,2
21586,1,1,1,0.5425179,0.8473099,0.8786002,2
21587,1,1,1,0.52657145,0.6728045,0.7436087,2
21588,0,0,0,0.5392837,0.67726654,0.6677863,2
21589,1,0,0,0.5262652,0.6695911,0.75010043,2
21590,0,1,1,0.50159025,0.51278347,0.6855054,2
21591,0,1,1,0.50459695,0.55083424,0.54946214,2
21592,1,1,1,0.5592017,0.8205133,0.8121698,2
21593,0,1,1,0.50638974,0.56747216,0.5777934,2
21594,1,0,0,0.536758,0.59520453,0.7360123,2
21595,1,0,0,0.5379613,0.66627914,0.6672237,2
21596,1,1,1,0.50764817,0.5279886,0.61501026,2
21597,1,0,1,0.5227668,0.50369364,0.5730176,2
21598,1,1,1,0.51187146,0.7310796,0.8586364,2
21599,1,1,1,0.5102557,0.64369196,0.7072478,2
21600,1,1,1,0.53979915,0.6799902,0.78157836,2
21601,1,1,1,0.54626304,0.9125477,0.95321727,2
21602,1,0,0,0.5126796,0.60987675,0.5610459,2
21603,0,0,0,0.5232765,0.5818078,0.58816457,2
21604,0,0,0,0.5300732,0.6312607,0.687948,2
21605,0,0,0,0.5006535,0.8544631,0.88934064,2
21606,1,1,1,0.557655,0.56881285,0.6317591,2
21607,0,0,0,0.5062942,0.5721784,0.5425261,2
21608,1,0,1,0.5225181,0.5291799,0.7043634,2
21609,1,1,1,0.52053094,0.6685982,0.80706507,2
21610,1,1,1,0.5245456,0.74941474,0.791756,2
21611,0,0,0,0.560376,0.72582483,0.70647204,2
21612,0,0,0,0.5562544,0.76239485,0.8057965,2
21613,0,0,0,0.52763623,0.7563322,0.7849035,2
21614,0,0,0,0.54758346,0.59927833,0.5634435,2
21615,0,0,0,0.52575105,0.83096117,0.8794945,2
21616,0,0,0,0.50592697,0.62863445,0.6199285,2
21617,1,1,1,0.5107597,0.85178643,0.9149811,2
21618,1,1,1,0.5849015,0.64121366,0.8797838,2
21619,1,1,1,0.54899985,0.69819844,0.85796523,2
21620,1,1,1,0.5670154,0.7318511,0.882724,2
21621,1,1,1,0.5261514,0.6606283,0.79694766,2
21622,1,1,1,0.54969656,0.7625881,0.8406223,2
21623,0,0,0,0.5104831,0.87674403,0.8729707,2
21624,1,1,1,0.5766826,0.8063233,0.86891186,2
21625,1,1,1,0.5390901,0.7218844,0.7058389,2
21626,1,1,1,0.5379592,0.5718374,0.7686925,2
21627,1,0,0,0.54905283,0.7400907,0.6149716,2
21628,1,1,1,0.53856796,0.5485094,0.5044901,2
21629,1,1,1,0.57561713,0.8307086,0.91873705,2
21630,0,0,0,0.515238,0.7025422,0.58392066,2
21631,1,1,1,0.55258024,0.6530035,0.8520765,2
21632,1,1,0,0.5586439,0.50439,0.5728782,2
21633,1,0,0,0.5100573,0.6846081,0.6909694,2
21634,1,1,1,0.53358775,0.59352916,0.5002372,2
21635,1,1,1,0.5487793,0.61821264,0.61781096,2
21636,1,0,0,0.56982493,0.51299876,0.51752764,2
21637,1,1,1,0.5578403,0.68623847,0.84790504,2
21638,1,1,1,0.56428134,0.7533452,0.8451496,2
21639,0,0,1,0.5010254,0.6446102,0.5429149,2
21640,1,1,1,0.5173984,0.5779912,0.7469878,2
21641,1,1,1,0.5050449,0.5922641,0.634612,2
21642,1,0,1,0.52748466,0.5586245,0.5092325,2
21643,1,1,1,0.53062356,0.74234724,0.7368711,2
21644,1,1,1,0.52886903,0.72256136,0.83944076,2
21645,1,1,1,0.53978705,0.6355414,0.6878176,2
21646,1,1,1,0.5413099,0.70444274,0.8100106,2
21647,1,1,1,0.53501266,0.657724,0.5830025,2
21648,0,0,0,0.5677265,0.8771928,0.90941656,2
21649,1,0,0,0.56827587,0.68824035,0.7622393,2
21650,1,1,1,0.53753304,0.73453367,0.86826664,2
21651,1,0,0,0.54664814,0.58246887,0.79888713,2
21652,1,0,0,0.5108298,0.54219157,0.5643985,2
21653,1,1,1,0.5613852,0.8458662,0.8175934,2
21654,1,1,1,0.5339526,0.81119925,0.853986,2
21655,1,0,1,0.56681,0.55456334,0.6386117,2
21656,1,1,1,0.5249832,0.6599238,0.7588737,2
21657,1,1,1,0.6048985,0.6914332,0.84409547,2
21658,1,1,1,0.5548868,0.64824986,0.8466542,2
21659,1,1,1,0.5894686,0.8375282,0.909093,2
21660,1,1,1,0.50338656,0.5925092,0.65136683,2
21661,1,1,1,0.5141907,0.8014557,0.8191681,2
21662,0,0,0,0.50883466,0.7484103,0.70218396,2
21663,1,1,1,0.54942644,0.7525729,0.8419194,2
21664,1,1,1,0.5726164,0.858794,0.9223461,2
21665,1,1,1,0.5740405,0.80731565,0.86820453,2
21666,1,0,0,0.5278347,0.53170586,0.58478355,2
21667,0,0,0,0.50173575,0.8805114,0.8050906,2
21668,1,1,1,0.5877293,0.7732992,0.8518146,2
21669,1,1,1,0.5488257,0.6173849,0.6827972,2
21670,0,1,1,0.52514654,0.5326121,0.6683705,2
21671,0,0,1,0.5233391,0.57109773,0.6274491,2
21672,1,0,0,0.52144355,0.7829549,0.79539776,2
21673,1,0,0,0.5155639,0.6261205,0.58144575,2
21674,1,1,1,0.5489934,0.7106464,0.6892533,2
21675,1,0,0,0.50642276,0.5909417,0.61935943,2
21676,1,1,1,0.57714593,0.8367963,0.752156,2
21677,1,1,1,0.6284302,0.8319264,0.9018818,2
21678,1,1,1,0.50220984,0.75932145,0.89538616,2
21679,1,1,1,0.55386984,0.79032975,0.88853866,2
21680,0,0,0,0.51123106,0.618119,0.6348926,2
21681,1,1,1,0.57457227,0.8507877,0.93151796,2
21682,1,0,0,0.5175829,0.6082223,0.66002774,2
21683,1,1,1,0.52921927,0.7536145,0.88705456,2
21684,1,1,1,0.57395214,0.84863716,0.8938853,2
21685,1,0,0,0.51312935,0.6136979,0.5809573,2
21686,1,1,1,0.53966576,0.8010306,0.8866331,2
21687,1,1,1,0.5549648,0.6943401,0.57136035,2
21688,1,1,1,0.560566,0.844537,0.8862315,2
21689,1,1,1,0.5596013,0.7183112,0.7755876,2
21690,1,1,1,0.5326613,0.8335785,0.8652887,2
21691,0,0,1,0.5435012,0.521052,0.58243906,2
21692,1,1,1,0.55500156,0.8686514,0.9314476,2
21693,0,0,0,0.54554784,0.7139921,0.77858037,2
21694,0,1,0,0.5161491,0.5303769,0.5046012,2
21695,1,1,1,0.5381893,0.76596314,0.8149929,2
21696,1,1,0,0.5293654,0.6028431,0.52098984,2
21697,1,1,1,0.5861256,0.78984475,0.81707597,2
21698,1,1,1,0.52228624,0.64378524,0.73548543,2
21699,1,0,0,0.50734127,0.64942217,0.64857507,2
21700,1,1,1,0.5150819,0.5113073,0.558502,2
21701,1,1,1,0.5735624,0.83148485,0.92674285,2
21702,1,1,1,0.5340505,0.6326821,0.67395085,2
21703,1,0,0,0.5390114,0.6827999,0.63708615,2
21704,1,1,1,0.5355077,0.55852073,0.7518007,2
21705,1,1,1,0.5945632,0.6360297,0.8216473,2
21706,1,1,1,0.5501688,0.6751796,0.8418984,2
21707,0,1,1,0.51516056,0.51658016,0.6370289,2
21708,1,1,1,0.5831412,0.77199805,0.92829067,2
21709,1,1,1,0.5572344,0.7822615,0.89279306,2
21710,1,1,1,0.5622254,0.65022105,0.77802104,2
21711,1,1,1,0.55585444,0.86468685,0.91713536,2
21712,1,1,1,0.660546,0.835383,0.9175353,2
21713,1,1,1,0.5837631,0.8191032,0.9177789,2
21714,0,0,0,0.51029706,0.6177926,0.74274063,2
21715,1,1,1,0.5092946,0.61147857,0.64843106,2
21716,1,1,0,0.5257703,0.5047635,0.58053905,2
21717,1,1,1,0.55299795,0.73709196,0.92717904,2
21718,1,1,1,0.56685936,0.76332057,0.7783263,2
21719,1,0,0,0.5214171,0.596653,0.5392169,2
21720,0,0,0,0.5240499,0.63590837,0.67774844,2
21721,1,1,1,0.53450453,0.809426,0.9137279,2
21722,1,1,1,0.57406133,0.8892394,0.94408196,2
21723,1,0,0,0.5031424,0.5463417,0.6456023,2
21724,0,0,0,0.5335172,0.5785579,0.65023917,2
21725,1,0,0,0.52086854,0.5790605,0.5633769,2
21726,1,1,1,0.5179853,0.7055772,0.8165026,2
21727,1,1,1,0.6265838,0.74555314,0.7750419,2
21728,1,1,1,0.5421841,0.7696678,0.8821761,2
21729,1,1,1,0.5256684,0.7006903,0.78509086,2
21730,1,0,0,0.541095,0.6091282,0.61788946,2
21731,1,1,1,0.52303517,0.8167867,0.8040471,2
21732,1,1,1,0.53134227,0.5031721,0.61178064,2
21733,1,1,1,0.505115,0.6928643,0.76052517,2
21734,1,0,1,0.5268336,0.50297815,0.7486056,2
21735,0,0,0,0.5252485,0.7959656,0.77353287,2
21736,0,0,0,0.50404435,0.70130056,0.7540075,2
21737,1,1,1,0.5545702,0.8074856,0.9045222,2
21738,1,1,1,0.5732726,0.825341,0.8904911,2
21739,1,1,1,0.54132754,0.7636595,0.81888926,2
21740,1,1,1,0.5006396,0.73852867,0.66409665,2
21741,0,1,1,0.50491613,0.67302793,0.80814,2
21742,1,1,1,0.53829634,0.73839295,0.78752875,2
21743,1,1,1,0.5142061,0.50036705,0.6647465,2
21744,0,0,0,0.52796227,0.6627111,0.60917985,2
21745,0,0,0,0.52890533,0.81208324,0.8843007,2
21746,1,1,1,0.5033019,0.6506111,0.6747788,2
21747,1,1,1,0.5075152,0.57576257,0.5614448,2
21748,1,0,0,0.5060161,0.6798899,0.795025,2
21749,0,0,1,0.5138934,0.52288365,0.65907097,2
21750,1,1,1,0.51827455,0.5186426,0.5824636,2
21751,1,1,1,0.53701496,0.8081249,0.85810065,2
21752,1,0,0,0.5048807,0.84984225,0.8664435,2
21753,1,1,1,0.53246427,0.6772364,0.5157491,2
21754,1,1,1,0.5643616,0.8174994,0.8950714,2
21755,1,1,1,0.5770497,0.75899494,0.88250136,2
21756,1,1,1,0.53080857,0.65631443,0.69508266,2
21757,1,1,1,0.5457927,0.72210425,0.7126032,2
21758,0,1,1,0.5151868,0.6047601,0.7895724,2
21759,1,0,0,0.52068526,0.59535503,0.6479746,2
21760,1,1,1,0.5157177,0.5427347,0.6066647,2
21761,1,0,0,0.5389329,0.63893044,0.7468538,2
21762,1,1,1,0.5956191,0.8785841,0.92365754,2
21763,1,1,1,0.5472458,0.58472043,0.57076436,2
21764,1,1,1,0.5322865,0.66819465,0.7432063,2
21765,0,0,0,0.5366918,0.77173984,0.8076141,2
21766,1,1,1,0.5259417,0.7451988,0.7900187,2
21767,1,1,1,0.5686988,0.5753013,0.6017815,2
21768,1,1,1,0.5809106,0.8851292,0.85307443,2
21769,1,1,1,0.5712943,0.5372255,0.59839493,2
21770,1,1,0,0.5129291,0.51374394,0.5310508,2
21771,1,1,1,0.54138976,0.58227295,0.81522864,2
21772,0,1,1,0.5064051,0.5934732,0.5940763,2
21773,0,1,1,0.51394105,0.5157178,0.7486177,2
21774,1,1,1,0.53616405,0.57845634,0.59920615,2
21775,1,1,1,0.6036048,0.76010513,0.8305871,2
21776,0,0,0,0.53323233,0.72917444,0.7750981,2
21777,0,1,1,0.5012348,0.64672256,0.5278647,2
21778,0,1,0,0.5023276,0.5109051,0.59860826,2
21779,0,0,1,0.51007414,0.5202784,0.53610545,2
21780,1,0,0,0.50160116,0.7048263,0.7989406,2
21781,1,0,0,0.52519023,0.71354514,0.6239447,2
21782,1,1,1,0.5285507,0.6672883,0.65876216,2
21783,1,1,1,0.50001824,0.51448256,0.5682416,2
21784,1,1,1,0.55698216,0.8686047,0.9267573,2
21785,1,1,1,0.57001656,0.74007463,0.84791887,2
21786,0,0,0,0.5012447,0.5841038,0.51479053,2
21787,1,1,1,0.53840363,0.8551389,0.92252505,2
21788,1,1,1,0.509529,0.6878768,0.75241864,2
21789,0,0,0,0.52693385,0.8117947,0.8250037,2
21790,0,0,0,0.53496647,0.7235848,0.6345789,2
21791,0,0,0,0.51796025,0.6645728,0.63004386,2
21792,0,0,0,0.5222208,0.56329906,0.51855445,2
21793,0,1,1,0.50420797,0.5441457,0.5727256,2
21794,1,1,1,0.5209183,0.63286316,0.7289553,2
21795,0,0,0,0.5475205,0.6919026,0.8141774,2
21796,1,1,1,0.5297144,0.74355876,0.8895919,2
21797,1,0,1,0.50646317,0.5085399,0.6268712,2
21798,0,1,1,0.5132197,0.53626543,0.50438964,2
21799,1,0,0,0.50259906,0.554542,0.6400868,2
21800,1,1,1,0.5337905,0.7354829,0.8561186,2
21801,0,0,0,0.5433069,0.6521198,0.75762266,2
21802,1,1,1,0.50848395,0.70613915,0.6162651,2
21803,1,1,1,0.53598547,0.7622212,0.82270247,2
21804,1,1,1,0.5899553,0.7062285,0.7186052,2
21805,1,0,0,0.5076474,0.7724523,0.82496434,2
21806,1,0,0,0.502936,0.7758648,0.881795,2
21807,1,1,1,0.5857711,0.9114962,0.95875365,2
21808,1,1,1,0.5133844,0.5446538,0.50301135,2
21809,1,1,1,0.5037404,0.8764776,0.91113424,2
21810,1,1,1,0.53579974,0.57238066,0.77269703,2
21811,0,0,0,0.5038164,0.6617641,0.62668586,2
21812,0,0,0,0.5122143,0.5194558,0.55690134,2
21813,1,0,0,0.5206834,0.58778256,0.6475155,2
21814,1,1,1,0.6375402,0.80769646,0.9000315,2
21815,1,1,1,0.5845782,0.662413,0.7345639,2
21816,1,0,0,0.51631993,0.84512305,0.8425225,2
21817,1,1,1,0.5319079,0.6342961,0.67836905,2
21818,1,1,1,0.52133125,0.69733644,0.7512238,2
21819,0,0,0,0.51275134,0.8616133,0.8747269,2
21820,0,0,0,0.5140667,0.7292809,0.7901197,2
21821,0,1,0,0.5198584,0.50537276,0.6220528,2
21822,1,1,1,0.5603581,0.6873126,0.73812103,2
21823,1,1,1,0.52659684,0.7369325,0.77584875,2
21824,1,1,1,0.55021894,0.5301472,0.7542993,2
21825,1,1,1,0.54138947,0.78661627,0.9246226,2
21826,0,0,0,0.5504322,0.76414156,0.7965769,2
21827,1,1,1,0.520372,0.6479019,0.6817055,2
21828,0,0,1,0.51255167,0.53898656,0.544201,2
21829,0,0,0,0.52492654,0.5567602,0.6171626,2
21830,1,1,1,0.56484073,0.6176068,0.8005496,2
21831,0,0,0,0.5074314,0.6839726,0.71189255,2
21832,1,0,0,0.5122049,0.7160626,0.76861584,2
21833,0,0,0,0.50540745,0.62718594,0.5571805,2
21834,1,1,1,0.56627274,0.84966487,0.9305465,2
21835,1,1,1,0.6005758,0.81601584,0.8903239,2
21836,1,0,1,0.5536207,0.54404145,0.7492792,2
21837,1,1,0,0.5066593,0.54791486,0.6404545,2
21838,1,1,1,0.54675424,0.5209871,0.5433686,2
21839,1,1,1,0.5770761,0.7149437,0.80328023,2
21840,1,1,1,0.5550111,0.55682814,0.6444809,2
21841,1,1,1,0.5603091,0.68307036,0.7878345,2
21842,1,1,1,0.5405158,0.6958104,0.8651398,2
21843,1,0,0,0.5161217,0.85144734,0.9086336,2
21844,1,1,0,0.5048695,0.5582682,0.5615301,2
21845,1,1,0,0.53286606,0.515605,0.5150067,2
21846,1,1,1,0.50326014,0.6472797,0.68260515,2
21847,1,1,1,0.5165071,0.70936954,0.8284673,2
21848,1,1,1,0.6260896,0.8852259,0.9186377,2
21849,1,1,0,0.5054735,0.5271765,0.6776861,2
21850,1,1,1,0.6099031,0.715552,0.78003156,2
21851,0,0,0,0.5335424,0.5642029,0.6427792,2
21852,1,1,1,0.54594725,0.71800166,0.8557815,2
21853,1,1,1,0.5323107,0.6230783,0.71519864,2
21854,1,1,1,0.5683183,0.6258089,0.7417259,2
21855,1,1,1,0.59513247,0.7531725,0.86755437,2
21856,1,0,0,0.5114108,0.62270725,0.6403839,2
21857,1,1,1,0.62630963,0.8010389,0.91014415,2
21858,0,0,1,0.5143551,0.51161987,0.59443873,2
21859,0,0,0,0.5067844,0.7100179,0.6438742,2
21860,1,1,1,0.5558745,0.7832176,0.9196729,2
